price	beds	baths	address	link	about_this_home	key_details	feature_score	age_of_house	lot_size	price_per_sqft	heuristic_rank	normalized_rank
$520,000	3 beds	2.5 baths	16013 Eagle River Way, Tampa, FL 33624	https://www.redfin.com/FL/Tampa/16013-Eagle-River-Way-33624/home/47011462	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$479,900	2 beds	1 bath	5610 N Seminole Ave, Tampa, FL 33604	https://www.redfin.com/FL/Tampa/5610-N-Seminole-Ave-33604/home/47322609	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$629,999	4 beds	3 baths	407 Belvedere Oval, Temple Terrace, FL 33617	https://www.redfin.com/FL/Temple-Terrace/407-Belvedere-Oval-33617/home/47349559	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$999,000	3 beds	2 baths	4820 W San Jose St, Tampa, FL 33629	https://www.redfin.com/FL/Tampa/4820-W-San-Jose-St-33629/home/47281632	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$949,000	3 beds	3 baths	3301 Bayshore Blvd Unit 804D, Tampa, FL 33629	https://www.redfin.com/FL/Tampa/3301-Bayshore-Blvd-33629/unit-804D/home/47286849	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$355,000	3 beds	2 baths	1806 E Shadowlawn Ave, Tampa, FL 33610	https://www.redfin.com/FL/Tampa/1806-E-Shadowlawn-Ave-33610/home/47317519	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$179,400	2 beds	2 baths	4031 Tumble Wood Trl #203, Tampa, FL 33613	https://www.redfin.com/FL/Tampa/4031-Tumble-Wood-Trl-33613/unit-203/home/47149623	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$250,000	2 beds	1 bath	1005 E Fern St, Tampa, FL 33604	https://www.redfin.com/FL/Tampa/1005-E-Fern-St-33604/home/47328524	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$4,577,000	3 beds	4.5 baths	520 N Tampa St #4002, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-4002/home/185426802	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$739,900	4 beds	3 baths	8321 Sky Eagle Dr, Tampa, FL 33635	https://www.redfin.com/FL/Tampa/8321-Sky-Eagle-Dr-33635/home/129651029	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$2,329,000	3 beds	4 baths	520 N Tampa St #1408, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-1408/home/194180277	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$749,900	4 beds	2 baths	4206 W Empedrado St, Tampa, FL 33629	https://www.redfin.com/FL/Tampa/4206-W-Empedrado-St-33629/home/47283563	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$1,799,000	2 beds	2.5 baths	520 N Tampa St #1406, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-1406/home/194180071	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$375,000	3 beds	2 baths	10708 Donbrese Ave, Tampa, FL 33615	https://www.redfin.com/FL/Tampa/10708-Donbrese-Ave-33615/home/47089903	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$1,599,000	2 beds	3 baths	520 N Tampa St #1803, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-1803/home/194179771	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$655,000	4 beds	3 baths	10109 Kingshyre Way, Tampa, FL 33647	https://www.redfin.com/FL/Tampa/10109-Kingshyre-Way-33647/home/47183795	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
